,label,企业名称,所在城市,经营业务范围,统一信用代码
966,旧动能,青岛山水名园物业管理有限公司在业,山东省,物业管理服务家政服务园林绿化。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370212MA3CFDPW1L
967,旧动能,青岛世迈通达网络科技有限公司在业,山东省,计算机网络技术开发及咨询服务、计算机网络系统集成、计算机软件开发、经济信息咨询;批发、网上经营(不含金融业务),91370214350326457Q
968,旧动能,青岛市城阳区惜福镇沙河石材经营部注销,山东省,零售,-
969,旧动能,青岛市城阳区悦榕美丽生活用品专卖店注销,山东省,零售,-
970,旧动能,青岛市崂山金店第二分店(销)注销,山东省,黄金饰品。其他饰品、纪念币。,-
971,旧动能,青岛市市北区超睿利商行存续,山东省,零售日用百货、家居护理用品、厨房用具、化妆品、保健食品及相关产品信息咨询服务。,-
972,旧动能,青岛市市北区东飞商行注销,山东省,批发、零售、代购、代空调、旧家用电器。,-
973,旧动能,青岛市市南区青春美商行吊销,山东省,零售,-
974,旧动能,青岛市中山商城旭日服装精品屋注销,山东省,零售,-
975,旧动能,青岛万基企业管理咨询有限公司在业,山东省,一般经营项目,9137021168676221XU
976,旧动能,青岛旭东肉食店陆分店注销,山东省,许可经营项目,-
977,旧动能,青岛永宏科健农副产品有限公司曾用名在业,山东省,销售,913702115647022359
978,旧动能,青岛照之俊咨询服务有限公司在业,山东省,企业管理信息咨询商务信息咨询(不含金融、证券、期货、保险业务)酒店管理信息咨询会议服务(不含餐饮及住宿)旅游信息咨询企业营销策划展览展示服务。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370285MA3F575P9Q
979,旧动能,青岛正浩工程设备有限公司曾用名在业,山东省,金属门窗制造;加工,91370213690318189K
980,旧动能,青岛正上农业科技有限公司曾用名在业,山东省,一般经营项目,-
981,旧动能,青州景远工贸有限公司吊销,山东省,钢材、机床配件、刀具、钟表、化工产品(不含危险品)、纸品、纺织品销售机械配件加工销售(国家法律法规禁止或限制的项目除外需许可证的凭许可证经营)(依法须经批准的项目经相关部门批准后方可开展经营活动)。,-
982,旧动能,青州市广鲁油酥火烧店存续,山东省,散装食品现场制售（依法须经批准的项目，经相关部门批准后方可开展经营活动）,-
983,旧动能,青州市何官镇守德百货门市部存续,山东省,日用百货、五金零售（以上经营范围内凡涉及有国家专项专营规定的从其规定，需许可证的凭许可证经营）,-
984,旧动能,青州市口埠供销社黄家里双第一村级服务站在业,山东省,农药（危险化学品及剧毒、高毒、高残留农药和杀鼠剂除外）零售(有效期限以许可证为准)。化肥（不含硝酸铵）、农膜、定型包装种子零售。（法律法规禁止或限制除外，需许可证的凭许可证经营）(依法须经批准的项目，经相关部门批准后方可开展经营活动)。,-
985,旧动能,青州市鹏业废旧金属收购站存续,山东省,废旧物品购销.农用机械配件加工销售(国家法律法规禁止或限制经营的不得经营凡涉及国家有专项专营规定的从其规定)**,-
986,旧动能,青州市统一劳保用品厂注销,山东省,劳保手套制造、销售(以上经营范围内凡涉及国家有专项专营规定的从其规定国家法律法规限制或禁止的不得生产经营),-
987,旧动能,青州市益都中大包装材料厂在业,山东省,塑料编织袋.面粉袋.纸箱加工、销售,-
988,旧动能,青州市张家洼水泥预制件厂在业,山东省,水泥预制件加工、销售(国家法律法规限制或禁止经营的除外需环保手续的需环保部门验收合格后方可经营),-
989,旧动能,青州市珍富林礼品行存续,山东省,预包装、散装食品销售（有效期限至2014年4月10日）*,-
990,旧动能,曲阜卞氏商贸有限公司在业,山东省,汽车装具用品、管材、建材、装饰材料、钢材、五金电料、日用百货、塑料制品、土产杂品、体育用品、服装销售。(依法须经批准的项目经相关部门批准后方可开展经营活动),-
991,旧动能,曲阜开心网络科技有限公司在业,山东省,计算机网络科技领域内的技术开发、技术咨询、技术转让;网站开发、网页设计、网络推广、计算机软件开发;市场营销策划;组织文化艺术交流活动;展览展示服务;企业管理咨询;计算机系统集成、数据处理服务;动画设计;通讯设备、数码产品、电子产品、计算机软硬件销售。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370881MA3N4X363P
992,旧动能,曲阜市新联供销经营部存续,山东省,零售预包装食品兼散装食品、乳制品（含婴幼儿配方乳粉）（凭许可证经营，有效期至2016年5月8日）、百货、日用杂品销售。,-
993,旧动能,曲阜市英才餐厅存续,山东省,餐饮服务(依法须经批准的项目，经相关部门批准后方可开展经营活动)(有效期限至2017年12月31日）,92370881MA3F27T194
994,旧动能,曲阜杏坛迎宾馆有限公司吊销,山东省,宾馆场所、设施、用具、租赁;房屋租赁;土地整理工程施工(凭资质证书经营)(需经专项许可经营的项目凭批准文件经营)。(依法须经批准的项目经相关部门批准后方可开展经营活动)。,-
995,旧动能,日照乐纯新能源有限公司在业非正常户,山东省,新能源技术开发电子产品、碳素制品、竹制品、木制品、食品批发零售计算机系统集成及维护(依法须经批准的项目经相关部门批准后方可开展经营活动),91371102MA3C6UW951
996,旧动能,日照市东港区海河康养猪专业合作社在业,山东省,生猪养殖;组织销售成员养殖的生猪组织采购成员养殖生猪所需的饲料;为成员养殖生猪提供信息咨询、技术服务。(依法须经批准的项目经相关部门批准后方可开展经营活动),93371102MA3C6NEG9T
997,旧动能,日照市东港区吉明养鸡厂在业,山东省,蛋鸡饲养鸡蛋销售(上述范围涉及许可经营的凭有效许可证经营),-
998,旧动能,日照市东港区秦阳百货超市在业,山东省,常温保存食品的销售(凭卫生许可证有效期经营至2008年12月19日至)。,-
999,旧动能,日照市东港区庄稼人全羊馆存续,山东省,餐饮服务.（依法须经批准的项目，经相关部门批准后方可开展经营活动）,92371102MA3ELPWJ72
1000,旧动能,荣成市港湾威达商店注销,山东省,零售劳保用品日用百货。,-
1001,旧动能,荣成市崖头金成发日用杂品商店注销,山东省,零售日用杂品,-
1002,旧动能,乳山市鸿旺电器店存续,山东省,零售家用电器、服装、自行车、灯饰（依法须经批准的项目，经相关部门批准后方可开展经营活动）,92371083MA3DGRG66G
1003,旧动能,山东滨州珍珠果饮品有限公司吊销,山东省,生产销售米酒、饮料(依法须经批准的项目经相关部门批准后方可开展经营活动)。,-
1004,旧动能,山东辰酉餐饮管理有限公司在业,山东省,餐饮服务、餐饮管理、餐饮管理咨询、住宿(凭许可证经营);企业管理咨询;企业形象策划;市场营销策划;健身服务。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370104MA3MWG692D
1005,旧动能,山东创智谷园区运营管理有限公司在业,山东省,园区运营管理、园区综合开发、物业管理服务;园林绿化工程、环境综合整治工程、市政工程、城镇建设及配套工程;房地产开发、销售;信息咨询服务、企业管理咨询、展览展示服务、会议服务、企业策划;电脑图文设计;广告设计、制作、代理、发表;销售五金、建材、家具、办公用品;电力设备管理、电力技术咨询和电力生产服务。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370321MA3N6FFN0N
1006,旧动能,山东大紫象商贸有限公司曾用名在业非正常户,山东省,批发、零售,91370100MA3CF1U33F
1007,旧动能,山东电力金秋图书音像销售中心注销,山东省,图书、音像制品零售、出租音响器材零售;家用电器的销售、维修。,-
1008,旧动能,山东东海科技开发有限公司吊销,山东省,科技开发、新产品的研究、信息咨询服务、技术培训。(依法须经批准的项目经相关部门批准后方可开展经营活动),-
1009,旧动能,山东科信认证咨询服务中心吊销,山东省,质量管理体系认证咨询。(有效期至2005年12月31日),-
1010,旧动能,山东蓝德置业集团有限公司曾用名在业,山东省,房地产开发、经营;建筑材料(不含危险化学品)、金属材料、电气机械及器材、五金产品、日用百货、纺织品、服装、文具用品、体育用品、涂料(不含危险化学品)、铝合金门窗销售;物业管理服务。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370811759177098T
1011,旧动能,山东鲁傲管理咨询有限公司曾用名在业,山东省,企业管理咨询服务;合同能源管理;职业技能培训;知识产权服务。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370700693149421G
1012,旧动能,山东罗欣大药房连锁有限公司泰和花园店在业,山东省,零售(连锁),91371302312846697X
1013,旧动能,山东省博兴县泰辉工贸有限公司在业,山东省,厨房设备加工销售;不锈钢制品加工、拉伸、冲压销售;不锈钢板材、厨房配件、炊事机械、五金电料、彩涂板、镀锌板销售。(依法须经批准的项目经相关部门批准后方可开展经营活动)。,91371625050943293B
1014,旧动能,山东省通信公司邹城分公司香城营业部曾用名注销,山东省,本行政区划内的国内、国际各类固定电信网络与设施(含本地无线环路)基于电信网络的话音、数据、图像及多媒体通信与信息服务与通信及信息业务相关的系统集成、技术开发、技术服务、信息咨询、通信设备销售。(依法须经批准的项目经相关部门批准后方可开展经营活动)。,-
1015,旧动能,山东兴发金融机具有限公司曾用名在业非正常户,山东省,点钞机、捆钞机、电子回单柜、排号机、监控设备批发、零售(依法须经批准的项目经相关部门批准后方可开展经营活动)。,9137162331266667X7
1016,旧动能,山东秀联商贸有限公司在业,山东省,销售及网上销售,91371302MA3N77CK0C
